model_id,make,model,min_price,max_price,hold_amount,currency,warranty,warranty_duration,item_name
97,BMW,M4,1130,1130,1076.190476,AED,18,months,Premium
98,BMW,M4 Convertible,1130,1130,1076.190476,AED,18,months,Premium
99,BMW,M5,1130,1130,1076.190476,AED,18,months,Premium
100,BMW,M6 Cabriolet,1130,1130,1076.190476,AED,18,months,Premium
101,BMW,M6 Coupe,1130,1130,1076.190476,AED,18,months,Premium
102,BMW,M6 Gran Coupe,1130,1130,1076.190476,AED,18,months,Premium
103,BMW,X1,945,945,900,AED,18,months,Premium
104,BMW,X3,1025,1025,976.1904762,AED,18,months,Premium
105,BMW,X4,1025,1025,976.1904762,AED,18,months,Premium
106,BMW,X5,1130,1130,1076.190476,AED,18,months,Premium
107,BMW,X5 M,1130,1130,1076.190476,AED,18,months,Premium
108,BMW,X6,1277,1277,1216.190476,AED,18,months,Premium
109,BMW,X6 M,1277,1277,1216.190476,AED,18,months,Premium
110,BMW,Z4,945,945,900,AED,18,months,Premium
111,Borgward,BX5,,,,AED,18,months,Premium
112,Borgward,BX7,,,,AED,18,months,Premium
113,Brilliance,FRV,,,,AED,18,months,Premium
114,Brilliance,FRV Cross,,,,AED,18,months,Premium
115,Brilliance,FSV,,,,AED,18,months,Premium
116,Brilliance,H530,,,,AED,18,months,Premium
117,Brilliance,V5,,,,AED,18,months,Premium
118,Bugatti,Chiron,1800,1800,1714.285714,AED,18,months,Premium
119,Bugatti,Veyron,1800,1800,1714.285714,AED,18,months,Premium
120,BYD,F3,,,,AED,18,months,Premium
121,BYD,F6,,,,AED,18,months,Premium
122,BYD,S6,,,,AED,18,months,Premium
123,Cadillac,ATS,,,,AED,18,months,Premium
124,Cadillac,ATS Coupe,,,,AED,18,months,Premium
125,Cadillac,ATS-V,,,,AED,18,months,Premium
126,Cadillac,ATS-V Coupe,,,,AED,18,months,Premium
127,Cadillac,BLS,,,,AED,18,months,Premium
128,Cadillac,CT6,,,,AED,18,months,Premium
129,Cadillac,CTS,,,,AED,18,months,Premium
130,Cadillac,CTS Coupe,,,,AED,18,months,Premium
131,Cadillac,CTS-V,,,,AED,18,months,Premium
132,Cadillac,CTS-V Coupe,,,,AED,18,months,Premium
133,Cadillac,DTS,,,,AED,18,months,Premium
134,Cadillac,Escalade,,,,AED,18,months,Premium
135,Cadillac,SLS,,,,AED,18,months,Premium
136,Cadillac,SRX,,,,AED,18,months,Premium
137,Cadillac,STS,,,,AED,18,months,Premium
138,Cadillac,XLR,,,,AED,18,months,Premium
139,Cadillac,XT5,,,,AED,18,months,Premium
140,Cadillac,XTS,,,,AED,18,months,Premium
141,Caterham,Seven,,,,AED,18,months,Premium
142,Changan,CS35,,,,AED,18,months,Premium
143,Changan,CS75,,,,AED,18,months,Premium
144,Changan,Eado,,,,AED,18,months,Premium
145,Chery,A11 Windcloud,,,,AED,18,months,Premium
146,Chery,Arrizo 3,,,,AED,18,months,Premium
147,Chery,Arrizo 5,,,,AED,18,months,Premium
148,Chery,Arrizo 7,,,,AED,18,months,Premium
149,Chery,B11 Oriental Son,,,,AED,18,months,Premium
150,Chery,E5,,,,AED,18,months,Premium
151,Chery,E8,,,,AED,18,months,Premium
152,Chery,S11 QQ,,,,AED,18,months,Premium
153,Chery,T11 Tiggo,,,,AED,18,months,Premium
154,Chery,Tiggo 3,,,,AED,18,months,Premium
155,Chery,Tiggo 5,,,,AED,18,months,Premium
156,Chery,Tiggo 7,,,,AED,18,months,Premium
157,Chery,V5 Crossover,,,,AED,18,months,Premium
158,Chevrolet,Avalanche,,,,AED,18,months,Premium
159,Chevrolet,Aveo,,,,AED,18,months,Premium
160,Chevrolet,Aveo Hatchback,,,,AED,18,months,Premium
161,Chevrolet,Aveo5,,,,AED,18,months,Premium
162,Chevrolet,Bolt,,,,AED,18,months,Premium
163,Chevrolet,Camaro,,,,AED,18,months,Premium
164,Chevrolet,Camaro Convertible,,,,AED,18,months,Premium
165,Chevrolet,Caprice,,,,AED,18,months,Premium
166,Chevrolet,Captiva,,,,AED,18,months,Premium
167,Chevrolet,Colorado,,,,AED,18,months,Premium
168,Chevrolet,Corvette,,,,AED,18,months,Premium
