model_id,make,model,min_price,max_price,hold_amount,currency,warranty,warranty_duration,item_name
792,Suzuki,Ciaz,377,377,359.047619,AED,12,months,Economy
793,Suzuki,Ertiga Van,,,,AED,12,months,Economy
794,Suzuki,Grand Vitara,377,377,359.047619,AED,12,months,Economy
795,Suzuki,Ignis,377,377,359.047619,AED,12,months,Economy
796,Suzuki,Jimny,377,377,359.047619,AED,12,months,Economy
797,Suzuki,Kizashi,377,377,359.047619,AED,12,months,Economy
798,Suzuki,Liana,377,377,359.047619,AED,12,months,Economy
799,Suzuki,Swift,315,315,300,AED,12,months,Economy
800,Suzuki,Swift Dzire,315,315,300,AED,12,months,Economy
801,Suzuki,SX4,377,377,359.047619,AED,12,months,Economy
802,Suzuki,Vitara,377,377,359.047619,AED,12,months,Economy
803,Suzuki,XL7,,,,AED,12,months,Economy
804,Tata,Indica,,,,AED,12,months,Economy
805,Tata,Indigo,,,,AED,12,months,Economy
806,Tata,Xenon,,,,AED,12,months,Economy
807,Tesla,Model S,,,,AED,12,months,Economy
808,Tesla,Model X,,,,AED,12,months,Economy
809,Toyota,86,377,377,359.047619,AED,12,months,Economy
810,Toyota,Aurion,415,415,395.2380952,AED,12,months,Economy
811,Toyota,Avalon,415,415,395.2380952,AED,12,months,Economy
812,Toyota,Avanza,315,315,300,AED,12,months,Economy
813,Toyota,Camry,415,415,395.2380952,AED,12,months,Economy
814,Toyota,Corolla,315,315,300,AED,12,months,Economy
815,Toyota,FJ Cruiser,415,415,395.2380952,AED,12,months,Economy
816,Toyota,Fortuner,415,415,395.2380952,AED,12,months,Economy
817,Toyota,Hiace,415,415,395.2380952,AED,12,months,Economy
818,Toyota,Hilux,415,415,395.2380952,AED,12,months,Economy
819,Toyota,Innova,415,415,395.2380952,AED,12,months,Economy
820,Toyota,Land Cruiser,525,525,500,AED,12,months,Economy
821,Toyota,Land Cruiser 70,525,525,500,AED,12,months,Economy
822,Toyota,Land Cruiser Pickup,525,525,500,AED,12,months,Economy
823,Toyota,Land Cruiser Prado,415,415,395.2380952,AED,12,months,Economy
824,Toyota,Land Cruiser Prado SWB,415,415,395.2380952,AED,12,months,Economy
825,Toyota,Previa,315,315,300,AED,12,months,Economy
826,Toyota,Prius,,,,AED,12,months,Economy
827,Toyota,RAV-4,,,,AED,12,months,Economy
828,Toyota,Sequoia,525,525,500,AED,12,months,Economy
829,Toyota,Tundra,525,525,500,AED,12,months,Economy
830,Toyota,xA,315,315,300,AED,12,months,Economy
831,Toyota,Yaris,315,315,300,AED,12,months,Economy
832,Toyota,Yaris Sedan,315,315,300,AED,12,months,Economy
833,Toyota,Zelas,415,415,395.2380952,AED,12,months,Economy
834,Volkswagen,Amarok,495,495,471.4285714,AED,12,months,Economy
835,Volkswagen,Arteon,495,495,471.4285714,AED,12,months,Economy
836,Volkswagen,Beetle,453,453,431.4285714,AED,12,months,Economy
837,Volkswagen,Beetle Cabriolet,453,453,431.4285714,AED,12,months,Economy
838,Volkswagen,Eos,495,495,471.4285714,AED,12,months,Economy
839,Volkswagen,Golf,495,495,471.4285714,AED,12,months,Economy
840,Volkswagen,Golf GTI,495,495,471.4285714,AED,12,months,Economy
841,Volkswagen,Golf Plus,495,495,471.4285714,AED,12,months,Economy
842,Volkswagen,Golf R,495,495,471.4285714,AED,12,months,Economy
843,Volkswagen,Golf R32,565,565,538.0952381,AED,12,months,Economy
844,Volkswagen,Jetta,495,495,471.4285714,AED,12,months,Economy
845,Volkswagen,Multivan,565,565,538.0952381,AED,12,months,Economy
846,Volkswagen,Passat,495,495,471.4285714,AED,12,months,Economy
847,Volkswagen,Passat CC,565,565,538.0952381,AED,12,months,Economy
848,Volkswagen,Phaeton,495,495,471.4285714,AED,12,months,Economy
849,Volkswagen,Polo,453,453,431.4285714,AED,12,months,Economy
850,Volkswagen,Polo Sedan,453,453,431.4285714,AED,12,months,Economy
851,Volkswagen,Scirocco,495,495,471.4285714,AED,12,months,Economy
852,Volkswagen,Scirocco R,495,495,471.4285714,AED,12,months,Economy
853,Volkswagen,Sharan,495,495,471.4285714,AED,12,months,Economy
854,Volkswagen,Teramont,565,565,538.0952381,AED,12,months,Economy
855,Volkswagen,Tiguan,495,495,471.4285714,AED,12,months,Economy
856,Volkswagen,Touareg,630,630,600,AED,12,months,Economy
857,Volkswagen,Touran,495,495,471.4285714,AED,12,months,Economy
858,Volvo,C30,495,495,471.4285714,AED,12,months,Economy
859,Volvo,C70,495,495,471.4285714,AED,12,months,Economy
860,Volvo,S40,495,495,471.4285714,AED,12,months,Economy
861,Volvo,S60,495,495,471.4285714,AED,12,months,Economy
862,Volvo,S60 Polestar,495,495,471.4285714,AED,12,months,Economy
863,Volvo,S80,,,,AED,12,months,Economy
864,Volvo,S90,565,565,538.0952381,AED,12,months,Economy
865,Volvo,V40,495,495,471.4285714,AED,12,months,Economy
866,Volvo,V50,495,495,471.4285714,AED,12,months,Economy
867,Volvo,V60,565,565,538.0952381,AED,12,months,Economy
868,Volvo,V60 Polestar,565,565,538.0952381,AED,12,months,Economy
869,Volvo,V70,565,565,538.0952381,AED,12,months,Economy
870,Volvo,V90,630,630,600,AED,12,months,Economy
871,Volvo,XC40,495,495,471.4285714,AED,12,months,Economy
872,Volvo,XC60,565,565,538.0952381,AED,12,months,Economy
873,Volvo,XC70,565,565,538.0952381,AED,12,months,Economy
874,Volvo,XC90,630,630,600,AED,12,months,Economy
875,ZNA,Oting,,,,AED,12,months,Economy
876,ZNA,Rich,,,,AED,12,months,Economy
877,ZNA,Yumsun,,,,AED,12,months,Economy
878,Zotye,T600,,,,AED,12,months,Economy
879,Zotye,Z100,,,,AED,12,months,Economy
880,Toyota,Coaster,415,415,395.2380952,AED,12,months,Economy
881,Rolls Royce,Cullinan,,,,AED,12,months,Economy
882,Chevrolet,Astro,,,,AED,12,months,Economy
883,Toyota,Rush,315,315,300,AED,12,months,Economy
884,Audi,Q8,630,630,600,AED,12,months,Economy
885,Hongqi,H5,,,,AED,12,months,Economy
886,Hongqi,H7,,,,AED,12,months,Economy
887,Toyota,Supra,415,415,395.2380952,AED,12,months,Economy
888,Kia,Telluride,565,565,538.0952381,AED,12,months,Economy
889,Jeep,Wagoneer,565,565,538.0952381,AED,12,months,Economy
890,Ford,Bronco,495,495,471.4285714,AED,12,months,Economy
891,BMW,X2,495,495,471.4285714,AED,12,months,Economy
892,BMW,X7,630,630,600,AED,12,months,Economy
893,Datsun,280Z,,,,AED,12,months,Economy
894,Honda,HR-V,,,,AED,12,months,Economy
895,Toyota,Sienna,415,415,395.2380952,AED,12,months,Economy
896,MZ,1000S,,,,AED,12,months,Economy
897,MZ,RT,,,,AED,12,months,Economy
898,MZ,SM,,,,AED,12,months,Economy
899,MZ,SX,,,,AED,12,months,Economy
900,MZ,Baghira,,,,AED,12,months,Economy
901,MZ,Skorpion,,,,AED,12,months,Economy
902,MZ,TS,,,,AED,12,months,Economy
903,MZ,Mastiff,,,,AED,12,months,Economy
904,DAELIM,VL,,,,AED,12,months,Economy
905,DAELIM,S1,,,,AED,12,months,Economy
906,DAELIM,VT,,,,AED,12,months,Economy
907,ITALJET,Grifon 900,,,,AED,12,months,Economy
908,SYM,WOLF,,,,AED,12,months,Economy
909,SYM,XS,,,,AED,12,months,Economy
910,JAWA,125,,,,AED,12,months,Economy
911,JAWA,500,,,,AED,12,months,Economy
912,JAWA,650,,,,AED,12,months,Economy
913,JAWA,250,,,,AED,12,months,Economy
914,JAWA,350,,,,AED,12,months,Economy
915,JAWA,50,,,,AED,12,months,Economy
916,AMAZONAS,1600,,,,AED,12,months,Economy
917,DERBI,GP,,,,AED,12,months,Economy
918,DERBI,GPR,,,,AED,12,months,Economy
919,DERBI,Senda,,,,AED,12,months,Economy
920,DERBI,Terra,,,,AED,12,months,Economy
921,DERBI,Mulhacen,,,,AED,12,months,Economy
922,NORTON,Commando,,,,AED,12,months,Economy
923,NORTON,Commander,,,,AED,12,months,Economy
924,NORTON,F 1,,,,AED,12,months,Economy
925,APRILIA,Moto 6.5,,,,AED,12,months,Economy
926,APRILIA,RS,,,,AED,12,months,Economy
927,APRILIA,Shiver,,,,AED,12,months,Economy
928,APRILIA,Tuareg,,,,AED,12,months,Economy
929,APRILIA,AF,,,,AED,12,months,Economy
930,APRILIA,MX,,,,AED,12,months,Economy
931,APRILIA,SL,,,,AED,12,months,Economy
932,APRILIA,Mana,,,,AED,12,months,Economy
933,APRILIA,Blue Marlin,,,,AED,12,months,Economy
934,APRILIA,MXV,,,,AED,12,months,Economy
935,APRILIA,ST,,,,AED,12,months,Economy
936,APRILIA,SMV,,,,AED,12,months,Economy
937,APRILIA,Caponord,,,,AED,12,months,Economy
938,APRILIA,AS,,,,AED,12,months,Economy
939,APRILIA,RSV,,,,AED,12,months,Economy
940,APRILIA,SX,,,,AED,12,months,Economy
941,APRILIA,Tuono,,,,AED,12,months,Economy
942,APRILIA,Classic,,,,AED,12,months,Economy
943,APRILIA,Pegaso,,,,AED,12,months,Economy
944,APRILIA,RX,,,,AED,12,months,Economy
945,APRILIA,SXV,,,,AED,12,months,Economy
946,APRILIA,Dorsoduro,,,,AED,12,months,Economy
947,APRILIA,TX,,,,AED,12,months,Economy
948,APRILIA,ETX,,,,AED,12,months,Economy
949,APRILIA,RXV,,,,AED,12,months,Economy
950,TRIUMPH,Adventurer,,,,AED,12,months,Economy
951,TRIUMPH,Bonneville,,,,AED,12,months,Economy
952,TRIUMPH,Trophy,,,,AED,12,months,Economy
953,TRIUMPH,America,,,,AED,12,months,Economy
954,TRIUMPH,Daytona,,,,AED,12,months,Economy
955,TRIUMPH,Speedmaster,,,,AED,12,months,Economy
956,TRIUMPH,Thruxton,,,,AED,12,months,Economy
957,TRIUMPH,TSS,,,,AED,12,months,Economy
958,TRIUMPH,LEGEND,,,,AED,12,months,Economy
959,TRIUMPH,Sprint,,,,AED,12,months,Economy
960,TRIUMPH,Thunderbird,,,,AED,12,months,Economy
961,TRIUMPH,TSX,,,,AED,12,months,Economy
962,TRIUMPH,Rocket,,,,AED,12,months,Economy
963,TRIUMPH,Street Triple,,,,AED,12,months,Economy
964,TRIUMPH,Tiger,,,,AED,12,months,Economy
965,TRIUMPH,TT 600,,,,AED,12,months,Economy
966,TRIUMPH,Scrambler,,,,AED,12,months,Economy
967,TRIUMPH,Trident,,,,AED,12,months,Economy
968,ATK,450,,,,AED,12,months,Economy
969,ATK,700,,,,AED,12,months,Economy
970,ATK,450 MX,,,,AED,12,months,Economy
971,ATK,605,,,,AED,12,months,Economy
972,KANUNI,Seyhan,,,,AED,12,months,Economy
973,DUCATI,98,,,,AED,12,months,Economy
974,DUCATI,50,,,,AED,12,months,Economy
975,DUCATI,916,,,,AED,12,months,Economy
976,DUCATI,GT,,,,AED,12,months,Economy
977,DUCATI,1198,,,,AED,12,months,Economy
978,DUCATI,48,,,,AED,12,months,Economy
979,DUCATI,996,,,,AED,12,months,Economy
980,DUCATI,Hypermotard,,,,AED,12,months,Economy
981,DUCATI,Panigale,,,,AED,12,months,Economy
982,DUCATI,85,,,,AED,12,months,Economy
983,DUCATI,998,,,,AED,12,months,Economy
984,DUCATI,Hyperstrada,,,,AED,12,months,Economy
985,DUCATI,SCRAMBLER,,,,AED,12,months,Economy
986,DUCATI,350,,,,AED,12,months,Economy
987,DUCATI,60,,,,AED,12,months,Economy
988,DUCATI,999,,,,AED,12,months,Economy
989,DUCATI,MARK,,,,AED,12,months,Economy
990,DUCATI,Sport,,,,AED,12,months,Economy
991,DUCATI,450,,,,AED,12,months,Economy
992,DUCATI,888,,,,AED,12,months,Economy
993,DUCATI,DESMO,,,,AED,12,months,Economy
994,DUCATI,500,,,,AED,12,months,Economy
995,DUCATI,Desmosedici RR,,,,AED,12,months,Economy
996,DUCATI,Monster,,,,AED,12,months,Economy
997,DUCATI,ST,,,,AED,12,months,Economy
998,DUCATI,600,,,,AED,12,months,Economy
999,DUCATI,900,,,,AED,12,months,Economy
1000,DUCATI,Diavel,,,,AED,12,months,Economy
1001,DUCATI,Multistrada,,,,AED,12,months,Economy
1002,DUCATI,Streetfighter,,,,AED,12,months,Economy
1003,DUCATI,65,,,,AED,12,months,Economy
1004,DUCATI,Pantah,,,,AED,12,months,Economy
1005,DUCATI,748,,,,AED,12,months,Economy
1006,DUCATI,100,,,,AED,12,months,Economy
1007,DUCATI,Paul Smart,,,,AED,12,months,Economy
1008,DUCATI,SUPERSPORT,,,,AED,12,months,Economy
1009,DUCATI,749,,,,AED,12,months,Economy
1010,KAWASAKI,ER,,,,AED,12,months,Economy
1011,KAWASAKI,Z,,,,AED,12,months,Economy
1012,KAWASAKI,GTR,,,,AED,12,months,Economy
1013,KAWASAKI,GPX,,,,AED,12,months,Economy
1014,KAWASAKI,KLX,,,,AED,12,months,Economy
1015,KAWASAKI,CONCOURS,,,,AED,12,months,Economy
1016,KAWASAKI,VN 900,,,,AED,12,months,Economy
1017,KAWASAKI,GPZ,,,,AED,12,months,Economy
1018,KAWASAKI,H,,,,AED,12,months,Economy
1019,KAWASAKI,Vulcan,,,,AED,12,months,Economy
1020,KAWASAKI,W 650,,,,AED,12,months,Economy
1021,KAWASAKI,KX,,,,AED,12,months,Economy
1022,KAWASAKI,W 800,,,,AED,12,months,Economy
1023,KAWASAKI,Z 1000,,,,AED,12,months,Economy
1024,KAWASAKI,ZR,,,,AED,12,months,Economy
1025,KAWASAKI,J,,,,AED,12,months,Economy
1026,KAWASAKI,Ninja,,,,AED,12,months,Economy
1027,KAWASAKI,ZX,,,,AED,12,months,Economy
1028,KAWASAKI,KDX,,,,AED,12,months,Economy
1029,KAWASAKI,Z400,,,,AED,12,months,Economy
1030,KAWASAKI,ZZR,,,,AED,12,months,Economy
1031,KAWASAKI,Eliminator,,,,AED,12,months,Economy
1032,KAWASAKI,VERSYS,,,,AED,12,months,Economy
1033,KAWASAKI,EN,,,,AED,12,months,Economy
1034,KAWASAKI,KL,,,,AED,12,months,Economy
1035,Peugeot,XP6,,,,AED,12,months,Economy
1036,Peugeot,XR6,,,,AED,12,months,Economy
1037,BAJAJ,AVENGER,,,,AED,12,months,Economy
1038,ECOSSE,Heretic,,,,AED,12,months,Economy
1039,Victory,Jackpot,,,,AED,12,months,Economy
1040,Victory,Hammer,,,,AED,12,months,Economy
1041,Victory,Kingpin,,,,AED,12,months,Economy
1042,Victory,V92,,,,AED,12,months,Economy
1043,Victory,Vegas,,,,AED,12,months,Economy
1044,Victory,Vegas 8-Ball,,,,AED,12,months,Economy
1045,Victory,Vision,,,,AED,12,months,Economy
1046,Victory,Cross Country,,,,AED,12,months,Economy
1047,Victory,High-ball,,,,AED,12,months,Economy
1048,Victory,Cross Roads,,,,AED,12,months,Economy
1049,BENELLI,350 RS,,,,AED,12,months,Economy
1050,BENELLI,654,,,,AED,12,months,Economy
1051,BENELLI,BX,,,,AED,12,months,Economy
1052,BENELLI,Tornado,,,,AED,12,months,Economy
1053,BENELLI,125,,,,AED,12,months,Economy
1054,BENELLI,354,,,,AED,12,months,Economy
1055,BENELLI,250,,,,AED,12,months,Economy
1056,BENELLI,500,,,,AED,12,months,Economy
1057,BENELLI,900,,,,AED,12,months,Economy
1058,BENELLI,Tre,,,,AED,12,months,Economy
1059,BENELLI,254 Quattro,,,,AED,12,months,Economy
1060,BENELLI,650,,,,AED,12,months,Economy
1061,BENELLI,304,,,,AED,12,months,Economy
1062,KTM,525,,,,AED,12,months,Economy
1063,KTM,990,,,,AED,12,months,Economy
1064,KTM,EXC,,,,AED,12,months,Economy
1065,KTM,125,,,,AED,12,months,Economy
1066,KTM,ADVENTURE,,,,AED,12,months,Economy
1067,KTM,RC,,,,AED,12,months,Economy
1068,KTM,50,,,,AED,12,months,Economy
1069,KTM,625,,,,AED,12,months,Economy
1070,KTM,Duke,,,,AED,12,months,Economy
1071,KTM,FREERIDE,,,,AED,12,months,Economy
1072,KTM,350,,,,AED,12,months,Economy
1073,KTM,660,,,,AED,12,months,Economy
1074,KTM,SX,,,,AED,12,months,Economy
1075,KTM,ENDURO,,,,AED,12,months,Economy
1076,BETA,ALP,,,,AED,12,months,Economy
1077,BETA,RE,,,,AED,12,months,Economy
1078,BETA,RR,,,,AED,12,months,Economy
1079,BETA,Jonathan 350,,,,AED,12,months,Economy
1080,VOXAN,Black Magic,,,,AED,12,months,Economy
1081,VOXAN,Charade Racing,,,,AED,12,months,Economy
1082,VOXAN,Scrambler,,,,AED,12,months,Economy
1083,VOXAN,Cafe Racer,,,,AED,12,months,Economy
1084,VOXAN,Roadster,,,,AED,12,months,Economy
1085,KYMCO,Hipster 125,,,,AED,12,months,Economy
1086,KYMCO,Pulsar,,,,AED,12,months,Economy
1087,KYMCO,Stryker,,,,AED,12,months,Economy
1088,KYMCO,Zing,,,,AED,12,months,Economy
1089,KYMCO,CK 125,,,,AED,12,months,Economy
1090,KYMCO,Quannon,,,,AED,12,months,Economy
1091,KYMCO,Venox 250,,,,AED,12,months,Economy
1092,Big Bear Choppers,Athena,,,,AED,12,months,Economy
1093,Big Bear Choppers,Merc,,,,AED,12,months,Economy
1094,Big Bear Choppers,Paradox,,,,AED,12,months,Economy
1095,Big Bear Choppers,Screamin Demon,,,,AED,12,months,Economy
1096,Big Bear Choppers,Venom,,,,AED,12,months,Economy
1097,Big Bear Choppers,Miss Behavin,,,,AED,12,months,Economy
1098,Big Bear Choppers,Reaper,,,,AED,12,months,Economy
1099,LAVERDA,1000,,,,AED,12,months,Economy
1100,LAVERDA,750,,,,AED,12,months,Economy
1101,LAVERDA,1200,,,,AED,12,months,Economy
1102,LAVERDA,500,,,,AED,12,months,Economy
1103,LAVERDA,650,,,,AED,12,months,Economy
1104,LAVERDA,600,,,,AED,12,months,Economy
1105,LAVERDA,668,,,,AED,12,months,Economy
1106,FISCHER,MRX 650,,,,AED,12,months,Economy
1107,BIMOTA,500,,,,AED,12,months,Economy
1108,BIMOTA,DB,,,,AED,12,months,Economy
1109,BIMOTA,Tesi,,,,AED,12,months,Economy
1110,BIMOTA,BB,,,,AED,12,months,Economy
1111,BIMOTA,SB,,,,AED,12,months,Economy
1112,BIMOTA,YB,,,,AED,12,months,Economy
1113,LIFAN,LF,,,,AED,12,months,Economy
1114,MAGNI,Australia,,,,AED,12,months,Economy
1115,MAICO,ENDURO,,,,AED,12,months,Economy
1116,MAICO,SUPERMOTO,,,,AED,12,months,Economy
1117,MALAGUTI,GRIZZLY,,,,AED,12,months,Economy
1118,MALAGUTI,X3M,,,,AED,12,months,Economy
1119,BMW,F,,,,AED,12,months,Economy
1120,BMW,K,,,,AED,12,months,Economy
1121,BMW,R,,,,AED,12,months,Economy
1122,BMW,R 1150,,,,AED,12,months,Economy
1123,BMW,C,,,,AED,12,months,Economy
1124,BMW,G,,,,AED,12,months,Economy
1125,BMW,R 100,,,,AED,12,months,Economy
1126,BMW,R 1200,,,,AED,12,months,Economy
1127,BMW,R 80,,,,AED,12,months,Economy
1128,BMW,F 650,,,,AED,12,months,Economy
1129,BMW,K 1100,,,,AED,12,months,Economy
1130,BMW,GS,,,,AED,12,months,Economy
1131,BMW,K 1200,,,,AED,12,months,Economy
1132,BMW,R 850,,,,AED,12,months,Economy
1133,BMW,R 1100,,,,AED,12,months,Economy
1134,BMW,G 450,,,,AED,12,months,Economy
1135,BMW,K 1300,,,,AED,12,months,Economy
1136,BMW,R 45,,,,AED,12,months,Economy
1137,BMW,HP,,,,AED,12,months,Economy
1138,BMW,K 1600,,,,AED,12,months,Economy
1139,BMW,R 65,,,,AED,12,months,Economy
1140,BMW,R nineT,,,,AED,12,months,Economy
1141,BMW,K 1,,,,AED,12,months,Economy
1142,BMW,S 1000,,,,AED,12,months,Economy
1143,BMW,K 100,,,,AED,12,months,Economy
1144,BMW,K 75,,,,AED,12,months,Economy
1145,GAS GAS,EC,,,,AED,12,months,Economy
1146,GAS GAS,Pampera,,,,AED,12,months,Economy
1147,GAS GAS,SM,,,,AED,12,months,Economy
1148,GAS GAS,TXT,,,,AED,12,months,Economy
1149,MATCHLESS,G,,,,AED,12,months,Economy
1150,YAMAHA,FZ,,,,AED,12,months,Economy
1151,YAMAHA,Tricker,,,,AED,12,months,Economy
1152,YAMAHA,XT,,,,AED,12,months,Economy
1153,YAMAHA,XV,,,,AED,12,months,Economy
1154,YAMAHA,Bolt,,,,AED,12,months,Economy
1155,YAMAHA,GTS,,,,AED,12,months,Economy
1156,YAMAHA,RX,,,,AED,12,months,Economy
1157,YAMAHA,TT,,,,AED,12,months,Economy
1158,YAMAHA,Max,,,,AED,12,months,Economy
1159,YAMAHA,TT-R,,,,AED,12,months,Economy
1160,YAMAHA,XT 350,,,,AED,12,months,Economy
1161,YAMAHA,MT,,,,AED,12,months,Economy
1162,YAMAHA,TW,,,,AED,12,months,Economy
1163,YAMAHA,MT-03,,,,AED,12,months,Economy
1164,YAMAHA,TX,,,,AED,12,months,Economy
1165,YAMAHA,DT,,,,AED,12,months,Economy
1166,YAMAHA,PW,,,,AED,12,months,Economy
1167,YAMAHA,TZR,,,,AED,12,months,Economy
1168,YAMAHA,V-MAX,,,,AED,12,months,Economy
1169,YAMAHA,XZ 550,,,,AED,12,months,Economy
1170,YAMAHA,RD,,,,AED,12,months,Economy
1171,YAMAHA,AG,,,,AED,12,months,Economy
1172,YAMAHA,YA,,,,AED,12,months,Economy
1173,YAMAHA,WR,,,,AED,12,months,Economy
1174,YAMAHA,XJ,,,,AED,12,months,Economy
1175,YAMAHA,FJ,,,,AED,12,months,Economy
1176,YAMAHA,SR,,,,AED,12,months,Economy
1177,YAMAHA,STAR,,,,AED,12,months,Economy
1178,YAMAHA,YZ,,,,AED,12,months,Economy
1179,YAMAHA,FJR 1300,,,,AED,12,months,Economy
1180,YAMAHA,Royal Star,,,,AED,12,months,Economy
1181,YAMAHA,RS,,,,AED,12,months,Economy
1182,YAMAHA,RZ,,,,AED,12,months,Economy
1183,YAMAHA,YZ450F,,,,AED,12,months,Economy
1184,YAMAHA,YZ 85,,,,AED,12,months,Economy
1185,YAMAHA,YZF,,,,AED,12,months,Economy
1186,YAMAHA,R1,,,,AED,12,months,Economy
1187,YAMAHA,XJR 1300,,,,AED,12,months,Economy
1188,YAMAHA,FZR,,,,AED,12,months,Economy
1189,YAMAHA,SRV,,,,AED,12,months,Economy
1190,YAMAHA,XS,,,,AED,12,months,Economy
1191,YAMAHA,SRX,,,,AED,12,months,Economy
1192,YAMAHA,SZR,,,,AED,12,months,Economy
1193,YAMAHA,TDM,,,,AED,12,months,Economy
1194,YAMAHA,TDR,,,,AED,12,months,Economy
1195,BORILE,B 500,,,,AED,12,months,Economy
1196,BOSS HOSS,BHC-3,,,,AED,12,months,Economy
1197,GHEZZI-BRIAN,FIONDA,,,,AED,12,months,Economy
1198,GHEZZI-BRIAN,Furia,,,,AED,12,months,Economy
1199,ZERO,DS,,,,AED,12,months,Economy
1200,ZERO,FX,,,,AED,12,months,Economy
1201,ZERO,S,,,,AED,12,months,Economy
1202,BSA,Y,,,,AED,12,months,Economy
1203,BSA,A,,,,AED,12,months,Economy
1204,BSA,B,,,,AED,12,months,Economy
1205,BSA,G,,,,AED,12,months,Economy
1206,BSA,C,,,,AED,12,months,Economy
1207,BSA,M,,,,AED,12,months,Economy
1208,GILERA,ER,,,,AED,12,months,Economy
1209,GILERA,200,,,,AED,12,months,Economy
1210,GILERA,600,,,,AED,12,months,Economy
1211,GILERA,XR,,,,AED,12,months,Economy
1212,GILERA,NGR,,,,AED,12,months,Economy
1213,MIDUAL,Roadster 900,,,,AED,12,months,Economy
1214,ROYAL ENFIELD,BULLET,,,,AED,12,months,Economy
1215,ROYAL ENFIELD,ELECTRA,,,,AED,12,months,Economy
1216,ROYAL ENFIELD,GT,,,,AED,12,months,Economy
1217,ROYAL ENFIELD,CLASSIC,,,,AED,12,months,Economy
1218,ROYAL ENFIELD,THUNDERBIRD,,,,AED,12,months,Economy
1219,MIKILON,D,,,,AED,12,months,Economy
1220,MIKILON,CD,,,,AED,12,months,Economy
1221,SACHS,B-805,,,,AED,12,months,Economy
1222,SACHS,Roadster,,,,AED,12,months,Economy
1223,SACHS,ZX,,,,AED,12,months,Economy
1224,SACHS,Beast 1000,,,,AED,12,months,Economy
1225,SACHS,XTC,,,,AED,12,months,Economy
1226,SACHS,ZZ,,,,AED,12,months,Economy
1227,SACHS,Bee,,,,AED,12,months,Economy
1228,ZUNDAPP,K,,,,AED,12,months,Economy
1229,BUELL,1125,,,,AED,12,months,Economy
1230,BUELL,Blast,,,,AED,12,months,Economy
1231,BUELL,S3,,,,AED,12,months,Economy
1232,BUELL,XB,,,,AED,12,months,Economy
1233,BUELL,RS,,,,AED,12,months,Economy
1234,MONDIAL,PIEGA,,,,AED,12,months,Economy
1235,CAGIVA,W,,,,AED,12,months,Economy
1236,CAGIVA,Freccia,,,,AED,12,months,Economy
1237,CAGIVA,Roadster,,,,AED,12,months,Economy
1238,CAGIVA,SXT,,,,AED,12,months,Economy
1239,CAGIVA,Gran Canyon,,,,AED,12,months,Economy
1240,CAGIVA,Navigator,,,,AED,12,months,Economy
1241,CAGIVA,SST,,,,AED,12,months,Economy
1242,CAGIVA,T4,,,,AED,12,months,Economy
1243,CAGIVA,Alazzurra,,,,AED,12,months,Economy
1244,CAGIVA,V-Raptor,,,,AED,12,months,Economy
1245,CAGIVA,Canyon,,,,AED,12,months,Economy
1246,CAGIVA,Mito,,,,AED,12,months,Economy
1247,CAGIVA,Raptor,,,,AED,12,months,Economy
1248,CAGIVA,Super City,,,,AED,12,months,Economy
1249,CAGIVA,Cruiser,,,,AED,12,months,Economy
1250,CAGIVA,River,,,,AED,12,months,Economy
1251,CAGIVA,Elefant,,,,AED,12,months,Economy
1252,SCORPA,TY-S 125 F,,,,AED,12,months,Economy
1253,MOTO GUZZI,California,,,,AED,12,months,Economy
1254,MOTO GUZZI,GT,,,,AED,12,months,Economy
1255,MOTO GUZZI,Quota,,,,AED,12,months,Economy
1256,MOTO GUZZI,V,,,,AED,12,months,Economy
1257,MOTO GUZZI,250TS,,,,AED,12,months,Economy
1258,MOTO GUZZI,254,,,,AED,12,months,Economy
1259,MOTO GUZZI,Sport,,,,AED,12,months,Economy
1260,MOTO GUZZI,V11 Coppa Italia,,,,AED,12,months,Economy
1261,MOTO GUZZI,V 35,,,,AED,12,months,Economy
1262,MOTO GUZZI,750S,,,,AED,12,months,Economy
1263,MOTO GUZZI,Le Mans,,,,AED,12,months,Economy
1264,MOTO GUZZI,V 50,,,,AED,12,months,Economy
1265,MOTO GUZZI,850T,,,,AED,12,months,Economy
1266,MOTO GUZZI,V 65,,,,AED,12,months,Economy
1267,MOTO GUZZI,Nevada,,,,AED,12,months,Economy
1268,MOTO GUZZI,V 7,,,,AED,12,months,Economy
1269,MOTO GUZZI,Breva,,,,AED,12,months,Economy
1270,MOTO GUZZI,Falcone,,,,AED,12,months,Economy
1271,MOTO GUZZI,Norge,,,,AED,12,months,Economy
1272,MOTO GUZZI,Griso,,,,AED,12,months,Economy
1273,MOTO GUZZI,NTX,,,,AED,12,months,Economy
1274,CCM,DS,,,,AED,12,months,Economy
1275,CCM,R,,,,AED,12,months,Economy
1276,CCM,SR,,,,AED,12,months,Economy
1277,CCM,C-XR,,,,AED,12,months,Economy
1278,CCM,FT,,,,AED,12,months,Economy
1279,CCM,RL,,,,AED,12,months,Economy
1280,CCM,TL,,,,AED,12,months,Economy
1281,MOTO MORINI,1200 Sport,,,,AED,12,months,Economy
1282,MOTO MORINI,500 Sei-V,,,,AED,12,months,Economy
1283,MOTO MORINI,Coguaro,,,,AED,12,months,Economy
1284,MOTO MORINI,9 1/2,,,,AED,12,months,Economy
1285,MOTO MORINI,CORSARO,,,,AED,12,months,Economy
1286,MOTO MORINI,Scrambler,,,,AED,12,months,Economy
